Thesis project provisory header
IAGA CODE VSS
Latitude -22.4
Longitude -43.65
Elevation 457.0
Data denoise: No
External field reduction: No
CHAOS model correction: Yes

Date	VSSX	VSSY	VSSZ
2017-11-09 11:59:30	16653.617	-6963.101	-14731.562
2017-11-10 11:59:30	99999.0	99999.0	99999.0
2017-11-11 11:59:30	16657.502	-6959.795	-14733.655
2017-11-12 11:59:30	16658.456	-6963.618	-14730.248
2017-11-13 11:59:30	16662.219	-6963.004	-14736.475
2017-11-14 11:59:30	16655.678	-6964.25	-14738.488
2017-11-15 11:59:30	16657.51	-6964.585	-14731.925
2017-11-16 11:59:30	16658.302	-6967.626	-14731.814
2017-11-17 11:59:30	16657.53	-6964.808	-14733.46
2017-11-18 11:59:30	16656.906	-6965.869	-14733.945
2017-11-19 11:59:30	16657.524	-6963.838	-14735.323
2017-11-20 11:59:30	16657.668	-6961.837	-14735.771
2017-11-21 11:59:30	16653.739	-6964.524	-14736.124
2017-11-22 11:59:30	16654.862	-6964.332	-14737.753
2017-11-23 11:59:30	16654.021	-6962.219	-14738.202
2017-11-24 11:59:30	16652.366	-6964.036	-14736.569
2017-11-25 11:59:30	16652.79	-6965.253	-14737.665
2017-11-26 11:59:30	16652.015	-6963.87	-14741.465
2017-11-27 11:59:30	16658.9	-6960.215	-14736.405
2017-11-28 11:59:30	16650.564	-6960.002	-14739.768
2017-11-29 11:59:30	16654.439	-6963.113	-14739.689
2017-11-30 11:59:30	16652.162	-6966.692	-14739.724
2017-12-01 11:59:30	16648.858	-6959.096	-14740.009
2017-12-02 11:59:30	16646.248	-6962.381	-14739.263
2017-12-03 11:59:30	16646.821	-6965.011	-14742.363
2017-12-04 11:59:30	16653.027	-6959.848	-14740.091
2017-12-05 11:59:30	16648.936	-6960.45	-14743.879
2017-12-06 11:59:30	16649.877	-6960.607	-14742.132
2017-12-07 11:59:30	16646.407	-6959.976	-14741.099
2017-12-08 11:59:30	16655.514	-6959.674	-14739.244
2017-12-09 11:59:30	16647.535	-6963.331	-14741.779
2017-12-10 11:59:30	16647.222	-6962.607	-14744.987
2017-12-11 11:59:30	16652.574	-6961.2	-14739.45
2017-12-12 11:59:30	16653.314	-6957.768	-14745.265
2017-12-13 11:59:30	16648.429	-6961.251	-14744.845
2017-12-14 11:59:30	16650.486	-6960.042	-14740.435
2017-12-15 11:59:30	16654.115	-6961.661	-14738.131
2017-12-16 11:59:30	16646.084	-6958.966	-14743.421
2017-12-17 11:59:30	16650.965	-6959.918	-14747.059
2017-12-18 11:59:30	16645.505	-6958.195	-14743.169
2017-12-19 11:59:30	16643.474	-6958.588	-14747.194
2017-12-20 11:59:30	16647.395	-6961.64	-14746.921
2017-12-21 11:59:30	16647.189	-6965.568	-14746.013
2017-12-22 11:59:30	16642.424	-6954.983	-14747.299
2017-12-23 11:59:30	16651.228	-6961.789	-14742.363
2017-12-24 11:59:30	16646.18	-6957.335	-14746.35
2017-12-25 11:59:30	16649.622	-6960.773	-14744.152
2017-12-26 11:59:30	16645.248	-6957.352	-14748.741
2017-12-27 11:59:30	16647.332	-6958.599	-14746.863
2017-12-28 11:59:30	16644.802	-6960.523	-14749.159
2017-12-29 11:59:30	16647.163	-6956.206	-14748.167
2017-12-30 11:59:30	16642.886	-6958.6	-14745.56
2017-12-31 11:59:30	16648.116	-6962.409	-14746.398
2018-01-01 11:59:30	16648.38	-6959.787	-14749.946
2018-01-02 11:59:30	16648.738	-6955.44	-14750.055
2018-01-03 11:59:30	16646.687	-6960.817	-14749.898
2018-01-04 11:59:30	16646.509	-6961.487	-14753.131
2018-01-05 11:59:30	16648.493	-6960.342	-14750.606
2018-01-06 11:59:30	16642.607	-6961.855	-14753.239
2018-01-07 11:59:30	16643.846	-6959.389	-14751.672
2018-01-08 11:59:30	16648.558	-6963.535	-14754.889
2018-01-09 11:59:30	16646.959	-6963.72	-14755.415
2018-01-10 11:59:30	16648.355	-6961.899	-14754.635
2018-01-11 11:59:30	16642.3	-6960.167	-14756.493
2018-01-12 11:59:30	16645.079	-6958.954	-14755.945
2018-01-13 11:59:30	99999.0	99999.0	99999.0
2018-01-14 11:59:30	16641.048	-6966.862	-14756.881
2018-01-15 11:59:30	16641.017	-6962.133	-14754.941
2018-01-16 11:59:30	16634.282	-6962.157	-14752.889
2018-01-17 11:59:30	16637.319	-6960.089	-14755.751
2018-01-18 11:59:30	16647.228	-6959.591	-14751.194
2018-01-19 11:59:30	16640.37	-6962.566	-14753.203
2018-01-20 11:59:30	16637.891	-6961.88	-14756.951
2018-01-21 11:59:30	16638.431	-6958.987	-14754.874
2018-01-22 11:59:30	16638.463	-6961.135	-14755.507
2018-01-23 11:59:30	16636.384	-6957.537	-14753.855
2018-01-24 11:59:30	16642.558	-6962.528	-14757.301
2018-01-25 11:59:30	16639.146	-6957.662	-14759.717
2018-01-26 11:59:30	16638.171	-6958.221	-14761.057
2018-01-27 11:59:30	16636.408	-6961.672	-14762.138
2018-01-28 11:59:30	16638.827	-6955.899	-14762.951
2018-01-29 11:59:30	16634.238	-6958.498	-14758.97
2018-01-30 11:59:30	16636.745	-6958.443	-14762.824
2018-01-31 11:59:30	16634.697	-6964.161	-14759.853
2018-02-01 11:59:30	16630.703	-6958.148	-14759.988
2018-02-02 11:59:30	16635.196	-6956.886	-14761.482
2018-02-03 11:59:30	16635.993	-6959.859	-14757.082
2018-02-04 11:59:30	16634.818	-6957.8	-14760.885
2018-02-05 11:59:30	16635.71	-6962.53	-14760.042
2018-02-06 11:59:30	16630.988	-6961.645	-14761.462
2018-02-07 11:59:30	16633.421	-6959.017	-14763.963
2018-02-08 11:59:30	16634.74	-6963.752	-14762.266
2018-02-09 11:59:30	16630.573	-6955.537	-14759.35
2018-02-10 11:59:30	16632.489	-6962.451	-14764.066
2018-02-11 11:59:30	16629.625	-6954.768	-14759.721
2018-02-12 11:59:30	16633.274	-6960.424	-14760.517
2018-02-13 11:59:30	16626.495	-6963.25	-14760.508
2018-02-14 11:59:30	16629.286	-6957.345	-14767.197
2018-02-15 11:59:30	16632.029	-6958.892	-14766.381
2018-02-16 11:59:30	16624.517	-6958.186	-14765.106
2018-02-17 11:59:30	16627.764	-6959.453	-14765.526
2018-02-18 11:59:30	99999.0	99999.0	99999.0
2018-02-19 11:59:30	99999.0	99999.0	99999.0
2018-02-20 11:59:30	16630.297	-6960.371	-14760.041
2018-02-21 11:59:30	16628.383	-6962.445	-14762.222
2018-02-22 11:59:30	16620.102	-6957.04	-14766.422
2018-02-23 11:59:30	16628.071	-6952.276	-14764.238
2018-02-24 11:59:30	16626.275	-6957.383	-14765.1
2018-02-25 11:59:30	16625.114	-6956.85	-14762.116
2018-02-26 11:59:30	16628.781	-6953.353	-14762.189
2018-02-27 11:59:30	16627.417	-6958.264	-14767.849
2018-02-28 11:59:30	16624.045	-6954.363	-14766.006
2018-03-01 11:59:30	16622.508	-6961.032	-14763.455
2018-03-02 11:59:30	16629.655	-6960.256	-14762.47
2018-03-03 11:59:30	16625.54	-6959.875	-14764.237
2018-03-04 11:59:30	16624.156	-6959.943	-14764.701
2018-03-05 11:59:30	16623.251	-6957.795	-14768.786
2018-03-06 11:59:30	16627.668	-6958.058	-14765.129
2018-03-07 11:59:30	16625.054	-6955.906	-14763.938
2018-03-08 11:59:30	16629.729	-6958.831	-14765.629
2018-03-09 11:59:30	16627.169	-6953.921	-14769.298
2018-03-10 11:59:30	16623.611	-6960.212	-14765.307
2018-03-11 11:59:30	16620.28	-6956.098	-14767.227
2018-03-12 11:59:30	16625.284	-6960.062	-14766.4
2018-03-13 11:59:30	16623.83	-6961.83	-14766.721
2018-03-14 11:59:30	16621.712	-6958.848	-14766.531
2018-03-15 11:59:30	16618.843	-6958.168	-14767.995
2018-03-16 11:59:30	16624.64	-6954.717	-14772.004
2018-03-17 11:59:30	16618.931	-6959.324	-14765.475
2018-03-18 11:59:30	16615.349	-6958.551	-14770.959
2018-03-19 11:59:30	16618.24	-6961.373	-14767.061
2018-03-20 11:59:30	16619.835	-6958.122	-14766.226
2018-03-21 11:59:30	16616.398	-6957.692	-14768.104
2018-03-22 11:59:30	16617.527	-6959.582	-14769.07
2018-03-23 11:59:30	16621.038	-6957.469	-14770.232
2018-03-24 11:59:30	16620.551	-6958.821	-14772.244
2018-03-25 11:59:30	16618.374	-6952.633	-14770.852
2018-03-26 11:59:30	16616.476	-6955.967	-14774.282
2018-03-27 11:59:30	16615.759	-6955.881	-14771.051
2018-03-28 11:59:30	16614.86	-6958.837	-14770.992
2018-03-29 11:59:30	16619.394	-6958.602	-14772.458
2018-03-30 11:59:30	16621.413	-6962.045	-14770.556
2018-03-31 11:59:30	16619.944	-6951.886	-14772.66
2018-04-01 11:59:30	16612.456	-6961.061	-14771.508
2018-04-02 11:59:30	16618.275	-6957.698	-14773.892
2018-04-03 11:59:30	16611.849	-6958.067	-14770.462
2018-04-04 11:59:30	16618.794	-6954.797	-14770.725
2018-04-05 11:59:30	16617.525	-6954.814	-14770.086
2018-04-06 11:59:30	16615.81	-6959.273	-14773.907
2018-04-07 11:59:30	16615.754	-6952.904	-14773.842
2018-04-08 11:59:30	16614.737	-6957.349	-14777.874
2018-04-09 11:59:30	16612.507	-6955.387	-14776.886
2018-04-10 11:59:30	16612.709	-6955.107	-14778.287
2018-04-11 11:59:30	16610.816	-6955.005	-14777.414
2018-04-12 11:59:30	16610.642	-6954.105	-14778.148
2018-04-13 11:59:30	16610.156	-6955.365	-14776.367
2018-04-14 11:59:30	16612.49	-6954.503	-14778.714
2018-04-15 11:59:30	16612.41	-6956.938	-14778.408
2018-04-16 11:59:30	16612.823	-6955.98	-14776.348
2018-04-17 11:59:30	16612.824	-6951.807	-14776.216
2018-04-18 11:59:30	16611.583	-6957.538	-14778.229
2018-04-19 11:59:30	16614.682	-6956.626	-14779.572
2018-04-20 11:59:30	16614.184	-6960.448	-14785.14
2018-04-21 11:59:30	16610.627	-6956.151	-14783.559
2018-04-22 11:59:30	16606.49	-6956.828	-14782.931
2018-04-23 11:59:30	16606.69	-6953.84	-14783.586
2018-04-24 11:59:30	16607.883	-6949.262	-14782.299
2018-04-25 11:59:30	16602.814	-6953.313	-14779.146
2018-04-26 11:59:30	16604.949	-6951.435	-14779.307
2018-04-27 11:59:30	16605.755	-6952.341	-14781.184
2018-04-28 11:59:30	16603.453	-6953.37	-14782.094
2018-04-29 11:59:30	16606.467	-6954.014	-14781.794
2018-04-30 11:59:30	16608.95	-6953.555	-14782.619
2018-05-01 11:59:30	16607.778	-6955.099	-14782.67
2018-05-02 11:59:30	16603.827	-6951.916	-14784.588
2018-05-03 11:59:30	16599.938	-6955.719	-14783.449
2018-05-04 11:59:30	16604.734	-6956.045	-14783.291
2018-05-05 11:59:30	16597.33	-6956.407	-14786.009
2018-05-06 11:59:30	16603.121	-6954.042	-14784.256
2018-05-07 11:59:30	16597.693	-6954.529	-14786.748
2018-05-08 11:59:30	16600.653	-6953.381	-14784.449
2018-05-09 11:59:30	16599.907	-6952.704	-14784.359
2018-05-10 11:59:30	16603.842	-6951.807	-14784.466
2018-05-11 11:59:30	16602.976	-6952.031	-14783.983
2018-05-12 11:59:30	16601.223	-6955.587	-14784.758
2018-05-13 11:59:30	16605.263	-6954.723	-14784.713
2018-05-14 11:59:30	16601.072	-6955.198	-14786.016
2018-05-15 11:59:30	16603.589	-6953.43	-14782.683
2018-05-16 11:59:30	16602.363	-6952.7	-14784.955
2018-05-17 11:59:30	16595.61	-6951.839	-14784.094
2018-05-18 11:59:30	16601.641	-6953.028	-14786.713
2018-05-19 11:59:30	16600.386	-6956.315	-14786.31
2018-05-20 11:59:30	16598.492	-6952.525	-14786.679
2018-05-21 11:59:30	16600.046	-6953.205	-14784.978
2018-05-22 11:59:30	16600.187	-6953.335	-14786.11
2018-05-23 11:59:30	16601.305	-6954.639	-14787.784
2018-05-24 11:59:30	16600.272	-6953.84	-14790.744
2018-05-25 11:59:30	16600.287	-6955.968	-14787.783
2018-05-26 11:59:30	16598.439	-6952.958	-14786.887
2018-05-27 11:59:30	16598.687	-6954.137	-14787.383
2018-05-28 11:59:30	16601.513	-6950.208	-14789.377
2018-05-29 11:59:30	16600.855	-6954.325	-14790.431
2018-05-30 11:59:30	16599.701	-6950.397	-14789.744
2018-05-31 11:59:30	16597.543	-6956.235	-14791.158
2018-06-01 11:59:30	16596.826	-6951.084	-14791.052
2018-06-02 11:59:30	16596.109	-6952.092	-14789.049
2018-06-03 11:59:30	16596.973	-6956.194	-14790.77
2018-06-04 11:59:30	16594.627	-6952.788	-14793.305
2018-06-05 11:59:30	16595.464	-6952.108	-14792.204
2018-06-06 11:59:30	16592.191	-6954.993	-14791.668
2018-06-07 11:59:30	16595.694	-6953.184	-14791.889
2018-06-08 11:59:30	16595.765	-6954.536	-14792.521
2018-06-09 11:59:30	16594.938	-6951.869	-14792.414
2018-06-10 11:59:30	16590.41	-6951.831	-14792.308
2018-06-11 11:59:30	16596.006	-6953.73	-14789.382
2018-06-12 11:59:30	16596.662	-6948.91	-14793.006
2018-06-13 11:59:30	16593.803	-6955.565	-14793.09
2018-06-14 11:59:30	16596.552	-6951.598	-14793.729
2018-06-15 11:59:30	16594.123	-6951.861	-14795.084
2018-06-16 11:59:30	16593.425	-6950.706	-14793.165
2018-06-17 11:59:30	16592.983	-6952.04	-14793.933
2018-06-18 11:59:30	16593.204	-6952.421	-14796.904
2018-06-19 11:59:30	16592.546	-6951.794	-14796.686
2018-06-20 11:59:30	16589.082	-6950.504	-14795.724
2018-06-21 11:59:30	16591.674	-6949.753	-14795.285
2018-06-22 11:59:30	16592.611	-6953.366	-14797.799
2018-06-23 11:59:30	16590.465	-6951.079	-14797.655
2018-06-24 11:59:30	16590.069	-6948.897	-14799.11
2018-06-25 11:59:30	16581.857	-6951.878	-14796.621
2018-06-26 11:59:30	16593.157	-6951.038	-14799.682
2018-06-27 11:59:30	16589.979	-6952.185	-14798.79
2018-06-28 11:59:30	16589.094	-6953.393	-14796.085
2018-06-29 11:59:30	16593.936	-6951.053	-14799.501
2018-06-30 11:59:30	16593.093	-6950.847	-14798.139
2018-07-01 11:59:30	16594.162	-6952.649	-14799.738
2018-07-02 11:59:30	16590.306	-6950.072	-14797.622
2018-07-03 11:59:30	16592.137	-6952.23	-14798.379
2018-07-04 11:59:30	16591.088	-6952.963	-14798.906
2018-07-05 11:59:30	16591.182	-6953.571	-14801.648
2018-07-06 11:59:30	16590.086	-6950.049	-14798.194
2018-07-07 11:59:30	16588.879	-6953.429	-14801.309
2018-07-08 11:59:30	16587.281	-6952.257	-14799.651
2018-07-09 11:59:30	16586.906	-6950.577	-14800.604
2018-07-10 11:59:30	16589.696	-6947.565	-14801.267
2018-07-11 11:59:30	16589.381	-6948.777	-14802.333
2018-07-12 11:59:30	16586.553	-6950.368	-14802.497
2018-07-13 11:59:30	16590.32	-6951.584	-14803.796
2018-07-14 11:59:30	16587.06	-6948.719	-14801.72
2018-07-15 11:59:30	16588.768	-6951.465	-14806.488
2018-07-16 11:59:30	16592.276	-6952.597	-14802.447
2018-07-17 11:59:30	16586.331	-6950.825	-14804.949
2018-07-18 11:59:30	16581.5	-6949.982	-14805.19
2018-07-19 11:59:30	16585.275	-6948.259	-14804.843
2018-07-20 11:59:30	16584.772	-6949.854	-14805.856
2018-07-21 11:59:30	16585.013	-6949.427	-14806.931
2018-07-22 11:59:30	16582.611	-6953.693	-14807.116
2018-07-23 11:59:30	16584.071	-6951.425	-14805.574
2018-07-24 11:59:30	16581.971	-6947.893	-14809.11
2018-07-25 11:59:30	16585.023	-6949.16	-14807.032
2018-07-26 11:59:30	16583.027	-6946.636	-14806.72
2018-07-27 11:59:30	16583.028	-6949.923	-14807.453
2018-07-28 11:59:30	16583.42	-6949.252	-14808.017
2018-07-29 11:59:30	16582.468	-6950.349	-14809.216
2018-07-30 11:59:30	16583.798	-6950.775	-14808.064
2018-07-31 11:59:30	16580.286	-6950.43	-14809.439
2018-08-01 11:59:30	16581.057	-6949.55	-14809.961
2018-08-02 11:59:30	16581.478	-6949.504	-14808.797
2018-08-03 11:59:30	16583.001	-6948.16	-14811.906
2018-08-04 11:59:30	16580.477	-6950.6	-14811.725
2018-08-05 11:59:30	16581.805	-6949.033	-14810.448
2018-08-06 11:59:30	16580.573	-6947.055	-14811.166
2018-08-07 11:59:30	16581.667	-6950.048	-14811.529
2018-08-08 11:59:30	16581.38	-6950.031	-14813.236
2018-08-09 11:59:30	16581.746	-6949.745	-14812.823
2018-08-10 11:59:30	16580.001	-6950.843	-14811.238
2018-08-11 11:59:30	16580.256	-6950.277	-14814.922
2018-08-12 11:59:30	16583.407	-6948.277	-14812.536
2018-08-13 11:59:30	16579.453	-6948.423	-14813.606
2018-08-14 11:59:30	16577.408	-6946.733	-14812.689
2018-08-15 11:59:30	16580.393	-6952.476	-14816.687
2018-08-16 11:59:30	16581.755	-6947.93	-14817.792
2018-08-17 11:59:30	16577.131	-6950.54	-14816.694
2018-08-18 11:59:30	16580.678	-6949.811	-14816.052
2018-08-19 11:59:30	16576.828	-6949.099	-14815.152
2018-08-20 11:59:30	16576.164	-6948.716	-14813.596
2018-08-21 11:59:30	16576.245	-6947.564	-14816.502
2018-08-22 11:59:30	16577.311	-6949.287	-14816.54
2018-08-23 11:59:30	16582.287	-6948.177	-14816.882
2018-08-24 11:59:30	16579.99	-6949.384	-14818.274
2018-08-25 11:59:30	16572.139	-6947.688	-14819.603
2018-08-26 11:59:30	16578.411	-6960.968	-14818.552
2018-08-27 11:59:30	16566.76	-6946.712	-14820.875
2018-08-28 11:59:30	16573.419	-6945.756	-14818.387
2018-08-29 11:59:30	16576.151	-6945.904	-14819.111
2018-08-30 11:59:30	16579.792	-6950.975	-14822.352
2018-08-31 11:59:30	16577.672	-6949.186	-14823.932
2018-09-01 11:59:30	16573.65	-6944.343	-14821.208
2018-09-02 11:59:30	16574.844	-6951.293	-14820.991
2018-09-03 11:59:30	16575.823	-6944.478	-14823.401
2018-09-04 11:59:30	16576.783	-6945.32	-14820.295
2018-09-05 11:59:30	16570.46	-6948.936	-14822.428
2018-09-06 11:59:30	16576.858	-6946.5	-14824.717
2018-09-07 11:59:30	16573.978	-6949.059	-14820.77
2018-09-08 11:59:30	16574.6	-6949.951	-14819.902
2018-09-09 11:59:30	16576.456	-6949.647	-14824.901
2018-09-10 11:59:30	16569.8	-6944.877	-14823.984
2018-09-11 11:59:30	16582.566	-6952.958	-14825.106
2018-09-12 11:59:30	16574.187	-6947.035	-14820.189
2018-09-13 11:59:30	16571.552	-6954.625	-14825.824
2018-09-14 11:59:30	16570.809	-6948.433	-14824.925
2018-09-15 11:59:30	16570.62	-6950.497	-14822.968
2018-09-16 11:59:30	16570.567	-6946.301	-14822.074
2018-09-17 11:59:30	16571.904	-6948.915	-14824.066
2018-09-18 11:59:30	16571.174	-6946.22	-14826.036
2018-09-19 11:59:30	16567.892	-6948.968	-14825.63
2018-09-20 11:59:30	16568.038	-6946.188	-14823.715
2018-09-21 11:59:30	16571.027	-6950.926	-14827.273
2018-09-22 11:59:30	16567.017	-6948.81	-14826.575
2018-09-23 11:59:30	16570.938	-6946.654	-14827.478
2018-09-24 11:59:30	16572.517	-6946.021	-14828.047
2018-09-25 11:59:30	16571.771	-6948.635	-14827.363
2018-09-26 11:59:30	16566.328	-6947.093	-14825.199
2018-09-27 11:59:30	16569.953	-6947.297	-14825.661
2018-09-28 11:59:30	16566.584	-6944.829	-14824.835
2018-09-29 11:59:30	16569.205	-6947.613	-14829.14
2018-09-30 11:59:30	16568.187	-6944.724	-14826.847
2018-10-01 11:59:30	16569.024	-6945.882	-14827.406
2018-10-02 11:59:30	16567.417	-6942.254	-14827.29
2018-10-03 11:59:30	16566.756	-6945.874	-14827.067
2018-10-04 11:59:30	16568.625	-6946.76	-14826.175
2018-10-05 11:59:30	16566.77	-6949.973	-14826.756
2018-10-06 11:59:30	16563.117	-6948.142	-14829.727
2018-10-07 11:59:30	16564.614	-6945.872	-14833.145
2018-10-08 11:59:30	16568.011	-6944.848	-14828.867
2018-10-09 11:59:30	16559.89	-6948.075	-14831.904
2018-10-10 11:59:30	16562.727	-6948.663	-14827.356
2018-10-11 11:59:30	16565.392	-6947.934	-14830.74
2018-10-12 11:59:30	16565.423	-6941.819	-14828.448
2018-10-13 11:59:30	16564.392	-6947.294	-14829.512
2018-10-14 11:59:30	16565.574	-6946.141	-14831.742
2018-10-15 11:59:30	16562.93	-6945.856	-14835.57
2018-10-16 11:59:30	16561.59	-6947.013	-14833.582
2018-10-17 11:59:30	16566.798	-6945.371	-14834.955
2018-10-18 11:59:30	16566.06	-6946.416	-14834.031
2018-10-19 11:59:30	16564.959	-6949.768	-14835.877
2018-10-20 11:59:30	16562.169	-6948.851	-14835.638
2018-10-21 11:59:30	16563.854	-6947.007	-14835.379
2018-10-22 11:59:30	16564.129	-6947.601	-14836.742
2018-10-23 11:59:30	16568.312	-6949.153	-14836.112
2018-10-24 11:59:30	16561.723	-6948.581	-14838.536
2018-10-25 11:59:30	16565.106	-6943.454	-14835.081
2018-10-26 11:59:30	16568.078	-6950.058	-14838.584
2018-10-27 11:59:30	16560.293	-6945.461	-14836.115
2018-10-28 11:59:30	16559.622	-6944.906	-14834.105
2018-10-29 11:59:30	16561.782	-6945.01	-14838.642
2018-10-30 11:59:30	16562.602	-6948.69	-14840.828
2018-10-31 11:59:30	16564.976	-6947.805	-14839.183
2018-11-01 11:59:30	16567.182	-6946.317	-14838.46
2018-11-02 11:59:30	16564.084	-6948.084	-14840.605
2018-11-03 11:59:30	16560.894	-6948.448	-14840.033
2018-11-04 11:59:30	16561.737	-6940.765	-14845.439
2018-11-05 11:59:30	16554.759	-6947.57	-14842.244
2018-11-06 11:59:30	16559.959	-6948.315	-14842.2
2018-11-07 11:59:30	16559.668	-6946.78	-14840.361
2018-11-08 11:59:30	16562.21	-6947.733	-14839.431
2018-11-09 11:59:30	16558.934	-6947.154	-14842.27
2018-11-10 11:59:30	16561.651	-6943.228	-14843.646
2018-11-11 11:59:30	16558.9	-6943.266	-14840.715
2018-11-12 11:59:30	16557.468	-6946.192	-14847.627
2018-11-13 11:59:30	16562.964	-6942.535	-14846.332
2018-11-14 11:59:30	16559.522	-6940.935	-14845.17
2018-11-15 11:59:30	99999.0	99999.0	99999.0
2018-11-16 11:59:30	16556.664	-6943.182	-14847.238
2018-11-17 11:59:30	16558.507	-6945.073	-14849.904
2018-11-18 11:59:30	16563.505	-6945.644	-14847.775
2018-11-19 11:59:30	16557.826	-6943.747	-14847.139
2018-11-20 11:59:30	16560.752	-6944.11	-14848.508
2018-11-21 11:59:30	16555.329	-6943.037	-14848.232
2018-11-22 11:59:30	16559.865	-6945.021	-14849.106
2018-11-23 11:59:30	16556.424	-6945.764	-14848.132
2018-11-24 11:59:30	16555.575	-6941.479	-14846.579
2018-11-25 11:59:30	16555.374	-6943.797	-14850.199
2018-11-26 11:59:30	16555.595	-6945.708	-14849.077
2018-11-27 11:59:30	16555.409	-6940.364	-14850.069
2018-11-28 11:59:30	16556.143	-6944.779	-14851.898
2018-11-29 11:59:30	16556.686	-6945.412	-14852.068
2018-11-30 11:59:30	16553.152	-6943.659	-14849.446
2018-12-01 11:59:30	16561.301	-6941.411	-14850.811
2018-12-02 11:59:30	16551.936	-6940.679	-14854.401
2018-12-03 11:59:30	16554.183	-6935.544	-14851.758
2018-12-04 11:59:30	16553.995	-6943.133	-14850.3
2018-12-05 11:59:30	16554.073	-6941.088	-14850.65
2018-12-06 11:59:30	16552.06	-6944.239	-14853.932
2018-12-07 11:59:30	16552.299	-6943.478	-14855.519
2018-12-08 11:59:30	16551.675	-6941.403	-14856.315
2018-12-09 11:59:30	16551.872	-6940.32	-14853.509
2018-12-10 11:59:30	16550.421	-6944.068	-14856.894
2018-12-11 11:59:30	16551.764	-6945.117	-14852.008
2018-12-12 11:59:30	16549.598	-6940.913	-14858.361
2018-12-13 11:59:30	16551.725	-6942.392	-14855.386
2018-12-14 11:59:30	16550.99	-6939.977	-14857.009
2018-12-15 11:59:30	16549.249	-6941.289	-14855.371
2018-12-16 11:59:30	16550.004	-6940.285	-14858.663
2018-12-17 11:59:30	16548.256	-6937.061	-14859.069
2018-12-18 11:59:30	16548.661	-6938.507	-14860.864
2018-12-19 11:59:30	16546.807	-6940.746	-14861.537
2018-12-20 11:59:30	16545.406	-6940.525	-14859.613
2018-12-21 11:59:30	16548.818	-6944.984	-14859.777
2018-12-22 11:59:30	16544.115	-6938.395	-14860.753
2018-12-23 11:59:30	16546.803	-6942.237	-14856.065
2018-12-24 11:59:30	16546.111	-6936.974	-14863.433
2018-12-25 11:59:30	16549.878	-6942.318	-14863.134
2018-12-26 11:59:30	16548.104	-6947.325	-14864.265
2018-12-27 11:59:30	16547.216	-6937.937	-14867.655
2018-12-28 11:59:30	16546.76	-6943.788	-14865.014
2018-12-29 11:59:30	16547.934	-6939.372	-14863.238
2018-12-30 11:59:30	16546.33	-6944.031	-14866.13
2018-12-31 11:59:30	16545.993	-6939.572	-14863.769
2019-01-01 11:59:30	16545.1	-6942.791	-14866.108
2019-01-02 11:59:30	16548.068	-6934.428	-14869.135
2019-01-03 11:59:30	16544.37	-6942.556	-14864.543
2019-01-04 11:59:30	16548.301	-6933.852	-14871.353
2019-01-05 11:59:30	16540.892	-6938.727	-14866.541
2019-01-06 11:59:30	16540.684	-6939.348	-14863.249
2019-01-07 11:59:30	16547.169	-6938.959	-14865.52
2019-01-08 11:59:30	16543.251	-6939.037	-14865.849
2019-01-09 11:59:30	16545.368	-6938.317	-14865.533
2019-01-10 11:59:30	16539.376	-6939.82	-14865.824
2019-01-11 11:59:30	16539.076	-6937.435	-14869.717
2019-01-12 11:59:30	16540.682	-6937.774	-14868.073
2019-01-13 11:59:30	16539.77	-6937.341	-14868.803
2019-01-14 11:59:30	16544.389	-6939.31	-14864.952
2019-01-15 11:59:30	16542.27	-6940.266	-14868.475
2019-01-16 11:59:30	16538.297	-6940.541	-14870.33
2019-01-17 11:59:30	16541.881	-6939.589	-14870.422
2019-01-18 11:59:30	16541.098	-6939.525	-14866.241
2019-01-19 11:59:30	16535.299	-6939.174	-14868.922
2019-01-20 11:59:30	16545.872	-6937.661	-14868.003
2019-01-21 11:59:30	16533.569	-6939.177	-14866.92
2019-01-22 11:59:30	16544.87	-6937.08	-14867.67
2019-01-23 11:59:30	16535.222	-6938.218	-14864.072
2019-01-24 11:59:30	16540.478	-6937.322	-14870.896
2019-01-25 11:59:30	16534.245	-6941.166	-14864.873
2019-01-26 11:59:30	16543.143	-6942.864	-14872.857
2019-01-27 11:59:30	16533.391	-6939.026	-14869.346
2019-01-28 11:59:30	16540.84	-6934.742	-14869.565
2019-01-29 11:59:30	16533.02	-6936.071	-14869.302
2019-01-30 11:59:30	16539.284	-6939.119	-14871.411
2019-01-31 11:59:30	16540.331	-6940.699	-14875.698
2019-02-01 11:59:30	16533.213	-6935.497	-14872.635
2019-02-02 11:59:30	16537.353	-6940.166	-14873.21
2019-02-03 11:59:30	16535.763	-6939.542	-14871.233
2019-02-04 11:59:30	16537.666	-6941.873	-14869.584
2019-02-05 11:59:30	16535.882	-6937.27	-14871.227
2019-02-06 11:59:30	16535.682	-6940.964	-14873.339
2019-02-07 11:59:30	16533.84	-6941.827	-14873.455
2019-02-08 11:59:30	16533.781	-6938.193	-14871.761
2019-02-09 11:59:30	16534.677	-6935.471	-14874.214
2019-02-10 11:59:30	16533.276	-6939.722	-14873.44
2019-02-11 11:59:30	16533.586	-6938.871	-14877.899
2019-02-12 11:59:30	16535.302	-6941.333	-14875.05
2019-02-13 11:59:30	16534.305	-6933.862	-14877.275
2019-02-14 11:59:30	16531.828	-6936.984	-14876.689
